project_id,latitude,longitude,neighbourhood_cleansed,price,room_type,accommodates,bedrooms,beds,host_is_superhost,number_of_reviews,reviews_per_month,review_scores_rating,minimum_nights,availability_365,amenities_count,bathrooms,NEAR_DIST,House_Buffer_metro_500Join,House_Buffer_metro_100Join,House_Buffer_bus_500Join,House_Buffer_bus_100Join,count_shop_500m,count_rest_500m,count_commercial_500m,dist_to_beach,dist_to_park,dist_to_water,dist_to_tour
6391,22.27975,114.17577,Wan Chai,783,Entire home/apt,6,2,3,0,0,0,0,1,153,30,1,206.48666491694908,1,0,141,5,54,239,293,4063.247095603564,235.2785688790485,159.80116440011852,536.389975933408
6392,22.279920874833113,114.18017293517885,Wan Chai,741,Entire home/apt,6,2,3,0,0,0,0,1,148,30,1,498.60871938997104,1,0,143,8,58,274,332,3973.200892805903,173.88782202460197,192.95996399106664,460.4596631374415
6393,22.268341,114.1835026,Wan Chai,497,Private room,1,1,1,0,0,0,0,30,342,21,2,1675.8205016020363,0,0,24,0,10,28,38,2651.534257181906,238.57747838843812,515.5767712753133,1281.810205495498
6394,22.27976701350607,114.18033737310348,Wan Chai,1348,Entire home/apt,8,3,4,0,0,0,0,1,123,32,1,520.8017295588694,0,0,140,10,58,272,330,3953.352682416849,190.01251564541107,207.17095533400703,475.821194300313
6395,22.305254563904214,114.17184606072895,Yau Tsim Mong,791,Private room,3,1,2,1,0,0,0,1,38,35,1,552.0644288432832,0,0,93,8,52,170,222,3114.590485408851,389.1495903803474,488.3236778010975,219.25697071955491
6396,22.2796667396655,114.18074924636028,Wan Chai,1452,Entire home/apt,6,2,3,0,0,0,0,1,123,32,1,564.2371660779089,0,0,149,8,55,277,332,3934.946054698561,205.36734310461296,218.01002124130787,485.6357582027045
6397,22.26834,114.1835,Wan Chai,476,Private room,1,1,1,0,0,0,0,30,342,23,1,1675.7889178124963,0,0,24,0,10,28,38,2651.464121581801,238.8202894744942,515.8588960901741,1281.9789234430402
6398,22.268341,114.1835026,Wan Chai,417,Private room,1,1,0,0,0,0,0,30,342,25,1,1675.8205016020363,0,0,24,0,10,28,38,2651.534257181906,238.57747838843812,515.5767712753133,1281.810205495498
6399,22.280164,114.185389,Wan Chai,959,Entire home/apt,8,3,4,0,5,1.32,4.8,1,45,9,1,712.3188538664177,0,0,131,18,49,222,271,3936.800718350208,325.64036829173574,524.0126712794951,114.25992144593404
6400,22.27654485310281,114.17339550379428,Wan Chai,919,Entire home/apt,5,2,2,0,1,1,5,1,172,33,1,609.0010313815721,0,0,143,2,55,315,370,3810.277299936585,90.37261032234376,189.2570147667126,852.1213696002634
6401,22.29804,114.1703,Yau Tsim Mong,491,Private room,3,0,2,0,10,2.46,4.7,2,181,19,1,563.1783766408595,0,0,75,0,53,252,305,3521.575414651839,132.28676922837815,82.04928241570708,309.0555297199543
6402,22.271968161116742,114.0000733360648,Islands,790,Entire home/apt,4,2,2,0,0,0,0,10,336,13,1,6344.776635110028,0,0,0,0,0,1,1,273.4564722313646,605.7184311791306,400.3782607965053,4195.399904205628
6403,22.276658,114.1824545,Wan Chai,533,Private room,1,1,1,0,0,0,0,30,206,9,2,887.2211402921703,0,0,130,8,43,242,285,3578.4979663464296,48.1897228409492,584.0832259822384,516.1816987406143
6405,22.3061,114.17272,Yau Tsim Mong,304,Private room,3,1,2,0,6,1.46,4.67,1,136,10,1,663.401989441212,0,0,88,5,49,161,210,3137.400726063031,492.7033475765876,611.9520648480182,285.1862195159319
6406,22.28123,114.18492,Wan Chai,522,Entire home/apt,2,0,1,0,2,0.69,4.5,4,267,22,1,730.3830579398071,0,0,119,1,49,219,268,4057.316639914101,222.3939912091336,452.1462091541418,230.31990719955107
6409,22.304358643381768,114.18450135737656,Kowloon City,1507,Entire home/apt,6,3,3,0,0,0,0,15,280,38,2,282.7933289348758,1,0,68,2,25,82,107,4292.192732440309,320.54335246157336,290.35760718954646,1395.205108008938
6410,22.322214,114.170282,Yau Tsim Mong,2318,Entire home/apt,13,4,1,1,0,0,0,3,235,14,2,321.23320433783965,1,0,139,1,58,154,212,2393.668103073131,207.44229660513935,206.51293217059316,96.36746008964326
6411,22.3045376,114.1694576,Yau Tsim Mong,184,Entire home/apt,1,1,1,0,0,0,0,15,265,6,1,296.1978618168612,1,0,97,2,57,189,246,2965.5048238874037,152.70251030475845,370.6433716974431,112.58345932790598
6412,22.296505938290423,114.17363941669464,Yau Tsim Mong,959,Entire home/apt,6,2,2,0,1,0.38,4,3,313,23,1,180.95420884959375,1,0,88,0,50,272,322,3882.486527812249,226.38111491368332,260.3758474946727,299.48628223461554
6413,22.32419,114.16427,Yau Tsim Mong,508,Entire home/apt,2,1,1,1,2,0.56,5,2,54,28,1,416.40198789328326,1,0,89,0,38,98,136,1791.4129599857615,130.2472873209259,409.7817201478184,106.74714140665104
6414,22.284263828474167,114.15115773895016,Central & Western,1000,Entire home/apt,2,2,3,0,0,0,0,7,17,16,1,887.0724604090726,0,0,110,4,52,330,382,3352.7519957951163,81.4584781182211,245.4191277001817,233.50163213828552
6415,22.2772983,114.1844823,Wan Chai,384,Private room,1,1,1,0,0,0,0,30,288,23,1,943.9704242251598,0,0,124,4,52,219,271,3626.134652254621,77.77176418156367,627.4654665302328,319.2326723211807
6416,22.2772983,114.1844823,Wan Chai,330,Private room,1,1,1,0,0,0,0,30,145,25,1,943.9704242251598,0,0,124,4,52,219,271,3626.134652254621,77.77176418156367,627.4654665302328,319.2326723211807
6417,22.4282995,114.0837321,Yuen Long,591,Private room,2,1,2,0,2,0.62,5,2,358,31,1,6978.285466193904,0,0,6,2,0,0,0,6572.753736879466,762.3985953652864,312.59581595467705,1902.1466676868145
6419,22.29123,114.20287,Eastern,600,Entire home/apt,1,1,1,0,0,0,0,1,364,4,1,221.0084653596417,1,0,89,15,19,49,68,3245.4910870022877,120.25312914182685,358.6306811674828,535.4991385484666
6420,22.2877198,114.1414024,Central & Western,997,Entire home/apt,4,2,3,0,0,0,0,30,263,25,1,283.4748779850649,1,0,55,9,31,87,118,2521.407465662664,142.29902015694037,530.2232664321683,983.2046195180516
6421,22.2807187,114.151913,Central & Western,1170,Entire home/apt,2,1,1,0,0,0,0,1,250,5,1,1088.801603766026,0,0,43,2,35,319,354,3269.600268700269,121.84910074106509,89.63372362195682,356.1406431901185
6422,22.2772983,114.1844823,Wan Chai,343,Private room,1,1,1,0,0,0,0,30,346,25,1,943.9704242251598,0,0,124,4,52,219,271,3626.134652254621,77.77176418156367,627.4654665302328,319.2326723211807
6423,22.2859883,114.1920882,Wan Chai,695,Entire home/apt,2,1,1,0,1,0.42,5,3,94,9,1,215.38511966788587,2,0,66,3,29,84,113,4473.729050404712,98.66087736193327,539.3832813376927,819.587118700675
6424,22.2829268,114.1503915,Central & Western,330,Private room,1,1,1,0,0,0,0,30,273,25,1,845.4948473211009,0,0,57,3,50,307,357,3217.360175670685,44.808334010039,231.74070879046752,400.8447634790493
6425,22.2859739,114.1530248,Central & Western,547,Shared room,2,1,1,0,1,1,5,1,348,9,1,1071.6137508296752,0,0,123,11,49,300,349,3610.5077370098425,224.13867155349263,70.51600389232385,63.409949582853706
6426,22.327676983488608,114.16242961515648,Sham Shui Po,200,Private room,1,1,1,0,0,0,0,28,340,27,3,702.3579091378766,0,0,112,7,43,185,228,1677.1539624611394,269.47079606119206,354.048735391474,277.6088702619577
6428,22.30397531303036,114.1868479805986,Kowloon City,180,Private room,1,1,1,0,0,0,0,28,357,14,1,488.69348354326024,1,0,68,1,30,103,133,4528.6009470873605,213.60411437348577,88.18276020458012,1313.5563450609504
6429,22.32433334090442,114.17007886228586,Yau Tsim Mong,199,Private room,2,1,1,0,7,2.19,4.43,1,306,9,2,183.58590767603113,1,0,108,6,41,124,165,2389.6688072739453,241.5606071552755,241.3846503231524,152.99019307635697
6430,22.39758,114.19599,Sha Tin,1772,Entire home/apt,4,2,2,0,0,0,0,28,180,33,1,780.3839374973159,0,0,27,1,9,14,23,5572.08905051901,115.08122127711772,601.5545024290876,3021.2429573310114
6431,22.31184,114.17207,Yau Tsim Mong,1000,Entire home/apt,6,2,3,1,13,3.58,5,28,190,28,1,1013.2038985473916,0,0,86,0,31,116,147,2783.6552677544296,201.5362028348953,1196.447582405429,390.3192398592011
6433,22.31346,114.16991,Yau Tsim Mong,765,Entire home/apt,7,3,5,0,0,0,0,28,119,27,1,1076.8465576772296,0,0,88,12,50,152,202,2511.048924313293,151.50528874715383,1048.7575831913057,225.85801199205264
6435,22.28603259688188,114.15274165570736,Central & Western,816,Entire home/apt,4,1,1,0,0,0,0,1,359,12,1,1042.8733998902849,0,0,116,5,49,293,342,3587.8126298730613,237.8883027383147,89.13015946113497,34.05027843273175
6436,22.3043585,114.1845014,Kowloon City,1950,Entire home/apt,5,2,2,0,9,2.37,5,1,297,47,1,282.78792183857973,1,0,68,2,25,82,107,4292.203662806318,320.54793401066325,290.35496712299624,1395.215711458304
6437,22.29694,113.95247,Islands,1604,Entire home/apt,6,3,4,0,1,1,5,1,281,57,1,1426.0344577826763,0,0,32,4,8,10,18,4849.182633541617,150.62066972646008,478.2433241556511,6704.654859700025
6438,22.277245360947887,114.17342154649576,Wan Chai,2212,Entire home/apt,8,5,5,0,0,0,0,1,221,29,1,537.1838293467472,0,0,151,26,59,328,387,3881.2850476746767,137.1631489244729,264.5849165777904,774.5126997067981
6439,22.30541734984631,114.16911297947334,Yau Tsim Mong,188,Entire home/apt,1,1,1,0,1,0.29,2,10,269,7,1,289.99723756465244,1,0,109,12,54,181,235,2877.162657782188,114.7648372429658,472.4296684596302,65.34753349508891
6440,22.282531007647833,114.15057148027869,Central & Western,866,Entire home/apt,3,1,1,0,0,0,0,1,365,5,1,878.1202878894297,0,0,46,3,46,309,355,3216.128027261835,69.8037191172371,184.50097766068663,430.4017160545323
6441,22.313877362624,114.16798943693216,Yau Tsim Mong,700,Entire home/apt,7,2,3,0,0,0,0,28,327,16,1,1077.2126050303232,0,0,92,0,52,143,195,2309.611767348684,66.08858936602644,991.6013466748803,200.89333352899703
6442,22.2868778,114.1411952,Central & Western,1243,Private room,2,1,1,0,0,0,0,1,49,14,1,218.58365606445196,1,0,56,3,32,92,124,2473.706868256694,159.43463487183618,536.1676723038306,968.3278170307497
6443,22.28688,114.1412,Central & Western,1088,Private room,1,1,1,0,0,0,0,1,5,7,1,218.42489876177603,1,0,56,3,32,92,124,2474.249613263973,158.89362669182742,536.6384759071127,968.7905235895944
6444,22.27722,114.16898,Wan Chai,1788,Entire home/apt,7,3,4,0,1,0.46,5,1,146,33,1,845.4550572593668,0,0,122,14,40,245,285,4069.620452468991,73.49808316618851,144.1419453871303,921.3290320420132
6445,22.283276918757355,114.2237792990484,Eastern,2052,Entire home/apt,8,3,6,0,0,0,0,1,364,7,2,238.4042734425496,1,0,42,3,21,81,102,1940.1970305561772,104.34435833363398,159.1660084111363,2831.693511541828
6446,22.29717,114.01297,Islands,782,Entire home/apt,3,1,1,0,0,0,0,3,335,41,1,7429.9273088454465,0,0,28,5,8,14,22,274.3547839723617,593.3304027524795,443.2536015371537,1107.5809259071696
6447,22.279462430473178,114.17654339353544,Wan Chai,715,Entire home/apt,6,2,3,1,2,0.55,5,28,101,30,1,253.9016797138404,1,0,142,2,52,246,298,4010.070699000953,186.8953554491821,145.81674605559127,599.2928450155066
6448,22.28566,114.15485,Central & Western,823,Entire home/apt,7,2,4,0,0,0,0,1,266,33,1.5,1258.2921378969584,0,0,146,16,41,331,372,3762.357516399704,234.03564735267008,170.6694612012083,254.44274647948032
